ID,state
519,Glycolysis -- Invasion -- Proliferation
520,Glycolysis -- Invasion -- Migration -- Proliferation
521,Glycolysis -- Invasion -- Migration -- Proliferation
1487,Glycolysis -- Invasion -- Migration -- Proliferation
523,Glycolysis -- Invasion -- Migration -- Proliferation
524,Glycolysis -- Invasion -- Migration -- Proliferation
525,Glycolysis -- Invasion -- Migration -- Proliferation
526,Glycolysis -- Invasion -- Migration -- Proliferation
3321,Glycolysis -- Invasion -- Migration -- Proliferation
528,Glycolysis -- Invasion -- Migration -- Proliferation
529,Glycolysis -- Invasion -- Migration -- Proliferation
1409,Glycolysis -- Invasion -- Migration -- Proliferation
531,Glycolysis -- Invasion -- Migration -- Proliferation
5383,Glycolysis -- Invasion -- Migration -- Proliferation
533,Glycolysis -- Invasion -- Proliferation
4085,Glycolysis -- Invasion -- Migration -- Proliferation
535,Glycolysis -- Invasion -- Migration -- Proliferation
536,Glycolysis -- Invasion -- Migration -- Proliferation
537,Glycolysis -- Invasion -- Migration -- Proliferation
538,Glycolysis -- Invasion -- Migration -- Proliferation
4585,Glycolysis -- Invasion -- Migration -- Proliferation
4825,Glycolysis -- Invasion -- Migration -- Proliferation
1342,Glycolysis -- Invasion -- Migration -- Proliferation
542,Glycolysis -- Invasion -- Migration -- Proliferation
2104,Glycolysis -- Invasion -- Migration -- Proliferation
544,Glycolysis -- Invasion -- Migration -- Proliferation
545,Glycolysis -- Invasion -- Migration -- Proliferation
546,Glycolysis -- Invasion -- Migration -- Proliferation
547,Glycolysis -- Invasion -- Migration -- Proliferation
4084,Glycolysis -- Invasion -- Migration -- Proliferation
549,Glycolysis -- Invasion -- Migration -- Proliferation
550,Glycolysis -- Invasion -- Migration -- Proliferation
551,Glycolysis -- Invasion -- Migration -- Proliferation
5592,Glycolysis -- Invasion -- Migration -- Proliferation
2830,Glycolysis -- Invasion -- Migration -- Proliferation
554,Glycolysis -- Invasion -- Migration -- Proliferation
3544,Glycolysis -- Invasion -- Migration -- Proliferation
4521,Glycolysis -- Invasion -- Proliferation
557,Glycolysis -- Invasion -- Migration -- Proliferation
558,Glycolysis -- Invasion -- Migration -- Proliferation
559,Glycolysis -- Invasion -- Migration -- Proliferation
560,Glycolysis -- Invasion -- Migration -- Proliferation
561,Glycolysis -- Invasion -- Migration -- Proliferation
3945,Glycolysis -- Invasion -- Migration -- Proliferation
6571,Glycolysis -- Invasion -- Migration -- Proliferation
564,Glycolysis -- Invasion -- Migration -- Proliferation
1611,Glycolysis -- Invasion -- Migration -- Proliferation
1439,Glycolysis -- Invasion -- Migration -- Proliferation
4307,Glycolysis -- Invasion -- Migration -- Proliferation
568,Glycolysis -- Invasion -- Migration -- Proliferation
569,Glycolysis -- Invasion -- Migration -- Proliferation
3597,Glycolysis -- Invasion -- Migration -- Proliferation
5470,Glycolysis -- Invasion -- Migration -- Proliferation
5507,Glycolysis -- Invasion -- Migration -- Proliferation
573,Glycolysis -- Invasion -- Migration -- Proliferation
5879,Glycolysis -- Invasion -- Migration -- Proliferation
575,Glycolysis -- Invasion -- Migration -- Proliferation
3828,Glycolysis -- Invasion -- Migration -- Proliferation
577,Glycolysis -- Invasion -- Proliferation
3184,Glycolysis -- Invasion -- Migration -- Proliferation
579,Glycolysis -- Invasion -- Migration -- Proliferation
580,Glycolysis -- Invasion -- Migration -- Proliferation
581,Glycolysis -- Invasion -- Migration -- Proliferation
2509,Glycolysis -- Invasion -- Migration -- Proliferation
583,Glycolysis -- Invasion -- Migration -- Proliferation
584,Glycolysis -- Invasion -- Migration -- Proliferation
585,Glycolysis -- Invasion -- Proliferation
586,Glycolysis -- Invasion -- Migration -- Proliferation
6294,Glycolysis -- Invasion -- Migration -- Proliferation
6706,Glycolysis -- Invasion -- Migration -- Proliferation
589,Glycolysis -- Invasion -- Migration -- Proliferation
1981,Glycolysis -- Invasion -- Migration -- Proliferation
591,Glycolysis -- Invasion -- Migration -- Proliferation
7025,Glycolysis -- Invasion -- Migration -- Proliferation
593,Glycolysis -- Invasion -- Migration -- Proliferation
2697,Glycolysis -- Invasion -- Migration -- Proliferation
595,Glycolysis -- Invasion -- Migration -- Proliferation
596,Glycolysis -- Invasion -- Migration -- Proliferation
3310,Glycolysis -- Invasion -- Migration -- Proliferation
598,Glycolysis -- Invasion -- Migration -- Proliferation
599,Glycolysis -- Invasion -- Proliferation
4193,Glycolysis -- Invasion -- Migration -- Proliferation
2723,Glycolysis -- Invasion -- Migration -- Proliferation
602,Glycolysis -- Invasion -- Migration -- Proliferation
603,Glycolysis -- Invasion -- Migration -- Proliferation
3212,Glycolysis -- Invasion -- Migration -- Proliferation
1879,Glycolysis -- Invasion -- Migration -- Proliferation
4424,Glycolysis -- Invasion -- Migration -- Proliferation
607,Glycolysis -- Invasion -- Migration -- Proliferation
608,Glycolysis -- Invasion -- Migration -- Proliferation
2205,Glycolysis -- Invasion -- Migration -- Proliferation
610,Glycolysis -- Invasion -- Migration -- Proliferation
4111,Glycolysis -- Invasion -- Migration -- Proliferation
612,Glycolysis -- Invasion -- Migration -- Proliferation
613,Glycolysis -- Invasion -- Migration -- Proliferation
614,Glycolysis -- Invasion -- Migration -- Proliferation
615,Glycolysis -- Invasion -- Migration -- Proliferation
616,Glycolysis -- Invasion -- Migration -- Proliferation
617,Glycolysis -- Invasion -- Migration -- Proliferation
3262,Glycolysis -- Invasion -- Migration -- Proliferation
619,Glycolysis -- Invasion -- Migration -- Proliferation
620,Glycolysis -- Invasion -- Migration -- Proliferation
621,Glycolysis -- Invasion -- Proliferation
622,Glycolysis -- Invasion -- Migration -- Proliferation
623,Glycolysis -- Invasion -- Proliferation
624,Glycolysis -- Invasion -- Migration -- Proliferation
625,Glycolysis -- Invasion -- Migration -- Proliferation
626,Glycolysis -- Invasion -- Migration -- Proliferation
627,Glycolysis -- Invasion -- Migration -- Proliferation
3825,Glycolysis -- Invasion -- Migration -- Proliferation
629,Glycolysis -- Invasion -- Migration -- Proliferation
630,Glycolysis -- Invasion -- Migration -- Proliferation
2542,Glycolysis -- Invasion -- Migration -- Proliferation
632,Glycolysis -- Invasion -- Proliferation
633,Glycolysis -- Invasion -- Migration -- Proliferation
634,Glycolysis -- Invasion -- Proliferation
635,Glycolysis -- Invasion -- Migration -- Proliferation
636,Glycolysis -- Invasion -- Migration -- Proliferation
7157,Glycolysis -- Invasion -- Migration -- Proliferation
638,Glycolysis -- Invasion -- Proliferation
639,Glycolysis -- Invasion -- Migration -- Proliferation
640,Glycolysis -- Invasion -- Migration -- Proliferation
641,Glycolysis -- Invasion -- Migration -- Proliferation
642,Glycolysis -- Invasion -- Migration -- Proliferation
3086,Glycolysis -- Invasion -- Migration -- Proliferation
644,Glycolysis -- Invasion -- Migration -- Proliferation
2550,Glycolysis -- Invasion -- Migration -- Proliferation
646,Glycolysis -- Invasion -- Proliferation
647,Glycolysis -- Invasion -- Migration -- Proliferation
648,Glycolysis -- Invasion -- Migration -- Proliferation
649,Glycolysis -- Invasion -- Migration -- Proliferation
650,Glycolysis -- Invasion -- Migration -- Proliferation
1459,Glycolysis -- Invasion -- Proliferation
1384,Glycolysis -- Invasion -- Migration -- Proliferation
653,Glycolysis -- Invasion -- Migration -- Proliferation
3031,Glycolysis -- Invasion -- Migration -- Proliferation
6670,Glycolysis -- Invasion -- Migration -- Proliferation
656,Glycolysis -- Invasion -- Proliferation
657,Glycolysis -- Invasion -- Migration -- Proliferation
658,Glycolysis -- Invasion -- Migration -- Proliferation
659,Glycolysis -- Invasion -- Migration -- Proliferation
660,Glycolysis -- Invasion -- Migration -- Proliferation
661,Glycolysis -- Invasion -- Migration -- Proliferation
662,Glycolysis -- Invasion -- Proliferation
4750,Glycolysis -- Invasion -- Migration -- Proliferation
664,Glycolysis -- Invasion -- Migration -- Proliferation
665,Glycolysis -- Invasion -- Migration -- Proliferation
1731,Glycolysis -- Invasion -- Migration -- Proliferation
7197,Glycolysis -- Invasion -- Migration -- Proliferation
668,Glycolysis -- Invasion -- Migration -- Proliferation
669,Glycolysis -- Invasion -- Migration -- Proliferation
2103,Glycolysis -- Invasion -- Migration -- Proliferation
671,Glycolysis -- Invasion -- Migration -- Proliferation
2805,Glycolysis -- Invasion -- Migration -- Proliferation
673,Glycolysis -- Invasion -- Proliferation
674,Glycolysis -- Invasion -- Migration -- Proliferation
675,Glycolysis -- Invasion -- Migration -- Proliferation
3052,Glycolysis -- Invasion -- Migration -- Proliferation
2679,Glycolysis -- Invasion -- Migration -- Proliferation
678,Glycolysis -- Invasion -- Migration -- Proliferation
679,Glycolysis -- Invasion -- Migration -- Proliferation
1980,Glycolysis -- Invasion -- Migration -- Proliferation
681,Glycolysis -- Invasion -- Migration -- Proliferation
682,Glycolysis -- Invasion -- Migration -- Proliferation
5588,Glycolysis -- Invasion -- Migration -- Proliferation
684,Glycolysis -- Invasion -- Migration -- Proliferation
685,Glycolysis -- Invasion -- Migration -- Proliferation
686,Glycolysis -- Invasion -- Migration -- Proliferation
2503,Glycolysis -- Invasion -- Migration -- Proliferation
688,Glycolysis -- Invasion -- Migration -- Proliferation
689,Glycolysis -- Invasion -- Migration -- Proliferation
690,Glycolysis -- Invasion -- Proliferation
691,Glycolysis -- Invasion -- Migration -- Proliferation
2238,Glycolysis -- Invasion -- Migration -- Proliferation
693,Glycolysis -- Invasion -- Migration -- Proliferation
694,Glycolysis -- Invasion -- Migration -- Proliferation
695,Glycolysis -- Invasion -- Migration -- Proliferation
696,Glycolysis -- Invasion -- Migration -- Proliferation
697,Glycolysis -- Invasion -- Migration -- Proliferation
4789,Glycolysis -- Invasion -- Migration -- Proliferation
2780,Glycolysis -- Invasion -- Migration -- Proliferation
2187,Glycolysis -- Invasion -- Migration -- Proliferation
3606,Glycolysis -- Invasion -- Migration -- Proliferation
702,Glycolysis -- Invasion -- Migration -- Proliferation
703,Glycolysis -- Invasion -- Migration -- Proliferation
704,Glycolysis -- Invasion -- Migration -- Proliferation
705,Glycolysis -- Invasion -- Migration -- Proliferation
1681,Glycolysis -- Invasion -- Proliferation
707,Glycolysis -- Invasion -- Proliferation
708,Glycolysis -- Invasion -- Migration -- Proliferation
6286,Glycolysis -- Invasion -- Migration -- Proliferation
710,Glycolysis -- Invasion -- Migration -- Proliferation
711,Glycolysis -- Invasion -- Migration -- Proliferation
712,Glycolysis -- Invasion -- Migration -- Proliferation
1463,Glycolysis -- Invasion -- Migration -- Proliferation
714,Glycolysis -- Invasion -- Migration -- Proliferation
715,Glycolysis -- Invasion -- Proliferation
716,Glycolysis -- Invasion -- Migration -- Proliferation
717,Glycolysis -- Invasion -- Migration -- Proliferation
718,Glycolysis -- Invasion -- Migration -- Proliferation
719,Glycolysis -- Invasion -- Proliferation
720,Glycolysis -- Invasion -- Proliferation
721,Glycolysis -- Invasion -- Migration -- Proliferation
722,Glycolysis -- Invasion -- Migration -- Proliferation
5560,Glycolysis -- Invasion -- Migration -- Proliferation
724,Glycolysis -- Invasion -- Migration -- Proliferation
725,Glycolysis -- Invasion -- Migration -- Proliferation
726,Glycolysis -- Invasion -- Migration -- Proliferation
727,Glycolysis -- Invasion -- Migration -- Proliferation
6911,Glycolysis -- Invasion -- Migration -- Proliferation
729,Glycolysis -- Invasion -- Migration -- Proliferation
730,Glycolysis -- Invasion -- Migration -- Proliferation
2209,Glycolysis -- Invasion -- Migration -- Proliferation
732,Glycolysis -- Invasion -- Migration -- Proliferation
733,Glycolysis -- Invasion -- Migration -- Proliferation
2041,Glycolysis -- Invasion -- Migration -- Proliferation
735,Glycolysis -- Invasion -- Migration -- Proliferation
4527,Glycolysis -- Invasion -- Migration -- Proliferation
5234,Glycolysis -- Invasion -- Proliferation
5834,Glycolysis -- Invasion -- Migration -- Proliferation
3746,Glycolysis -- Invasion -- Migration -- Proliferation
2599,Glycolysis -- Invasion -- Migration -- Proliferation
2560,Glycolysis -- Invasion -- Migration -- Proliferation
742,Glycolysis -- Invasion -- Proliferation
743,Glycolysis -- Invasion -- Migration -- Proliferation
744,Glycolysis -- Invasion -- Migration -- Proliferation
3148,Glycolysis -- Invasion -- Migration -- Proliferation
746,Glycolysis -- Invasion -- Migration -- Proliferation
1717,Glycolysis -- Invasion -- Migration -- Proliferation
748,Glycolysis -- Invasion -- Migration -- Proliferation
749,Glycolysis -- Invasion -- Migration -- Proliferation
3455,Glycolysis -- Invasion -- Migration -- Proliferation
751,Glycolysis -- Invasion -- Migration -- Proliferation
752,Glycolysis -- Invasion -- Migration -- Proliferation
6436,Glycolysis -- Invasion -- Migration -- Proliferation
754,Glycolysis -- Invasion -- Migration -- Proliferation
755,Glycolysis -- Invasion -- Migration -- Proliferation
756,Glycolysis -- Invasion -- Migration -- Proliferation
6522,Glycolysis -- Invasion -- Proliferation
758,Glycolysis -- Invasion -- Migration -- Proliferation
759,Glycolysis -- Invasion -- Migration -- Proliferation
760,Glycolysis -- Invasion -- Migration -- Proliferation
761,Glycolysis -- Invasion -- Migration -- Proliferation
6790,Glycolysis -- Invasion -- Migration -- Proliferation
2110,Glycolysis -- Invasion -- Migration -- Proliferation
1646,Glycolysis -- Invasion -- Migration -- Proliferation
765,Glycolysis -- Invasion -- Migration -- Proliferation
766,Glycolysis -- Invasion -- Migration -- Proliferation
2537,Glycolysis -- Invasion -- Migration -- Proliferation
768,Glycolysis -- Invasion -- Migration -- Proliferation
769,Glycolysis -- Invasion -- Migration -- Proliferation
770,Glycolysis -- Invasion -- Migration -- Proliferation
771,Glycolysis -- Invasion -- Migration -- Proliferation
772,Glycolysis -- Invasion -- Migration -- Proliferation
773,Glycolysis -- Invasion -- Migration -- Proliferation
3032,Glycolysis -- Invasion -- Migration -- Proliferation
5860,Glycolysis -- Invasion -- Migration -- Proliferation
776,Glycolysis -- Invasion -- Migration -- Proliferation
777,Glycolysis -- Invasion -- Migration -- Proliferation
778,Glycolysis -- Invasion -- Migration -- Proliferation
779,Glycolysis -- Invasion -- Migration -- Proliferation
780,Glycolysis -- Invasion -- Migration -- Proliferation
2526,Glycolysis -- Invasion -- Proliferation
2794,Glycolysis -- Invasion -- Migration -- Proliferation
783,Glycolysis -- Invasion -- Migration -- Proliferation
3017,Glycolysis -- Invasion -- Migration -- Proliferation
1930,Glycolysis -- Invasion -- Migration -- Proliferation
3447,Glycolysis -- Invasion -- Migration -- Proliferation
4099,Glycolysis -- Invasion -- Migration -- Proliferation
2252,Glycolysis -- Invasion -- Migration -- Proliferation
1496,Glycolysis -- Invasion -- Proliferation
790,Glycolysis -- Invasion -- Migration -- Proliferation
1380,Glycolysis -- Invasion -- Migration -- Proliferation
2113,Glycolysis -- Invasion -- Migration -- Proliferation
793,Glycolysis -- Invasion -- Proliferation
794,Glycolysis -- Invasion -- Migration -- Proliferation
795,Glycolysis -- Invasion -- Migration -- Proliferation
796,Glycolysis -- Invasion -- Migration -- Proliferation
797,Glycolysis -- Invasion -- Migration -- Proliferation
798,Glycolysis -- Invasion -- Migration -- Proliferation
3123,Glycolysis -- Invasion -- Migration -- Proliferation
800,Glycolysis -- Invasion -- Migration -- Proliferation
801,Glycolysis -- Invasion -- Migration -- Proliferation
